MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,Total_Risk,Infrastructure_Risk,Natural_Risk,Human_Risk,Water_Risk
6,1,4,4,3,6,3,5,7,2,7,4,6,5,5,2,3,4,3,7,0.435,87,5,16,9,13
2,2,0,5,9,8,3,10,4,3,6,5,6,4,8,2,3,11,4,6,0.505,101,6,14,17,15
8,9,9,8,4,6,4,4,3,5,7,6,3,2,9,4,5,4,4,2,0.53,106,8,19,17,19
3,7,5,4,0,5,5,10,2,4,4,10,5,4,5,9,6,7,7,6,0.54,108,16,12,8,25
3,5,3,2,9,10,6,6,3,5,7,9,7,4,2,7,4,4,3,4,0.515,103,10,9,16,18
5,2,4,2,6,8,4,6,10,5,6,6,9,6,5,5,5,4,7,5,0.55,110,12,16,13,16
8,4,2,8,5,6,2,4,3,1,3,5,5,5,4,5,5,4,5,6,0.45,90,10,17,14,11
3,5,7,6,9,8,6,2,7,4,4,1,6,4,7,7,8,9,7,8,0.59,118,14,14,19,10
4,9,5,2,8,5,4,4,4,3,8,6,2,5,3,9,4,2,3,2,0.46,92,12,12,13,15
5,3,8,2,4,4,3,3,2,8,6,8,2,3,2,5,11,6,2,4,0.455,91,7,10,14,19
5,2,4,3,7,5,6,7,7,5,4,2,7,10,2,4,6,5,6,4,0.505,101,10,17,15,13
9,7,3,9,9,8,2,7,5,6,6,2,5,6,9,6,4,3,5,5,0.58,116,11,24,24,12
5,6,8,7,5,2,6,7,7,7,4,2,2,12,3,8,6,4,2,3,0.53,106,10,20,19,17
4,2,6,4,4,3,1,5,2,3,6,3,4,2,4,3,6,9,7,8,0.43,86,10,10,11,14
0,2,4,6,9,7,7,7,9,7,3,10,6,9,13,2,5,7,6,9,0.64,128,8,22,22,21
3,4,3,5,5,6,4,6,3,3,3,5,7,8,4,4,7,4,1,3,0.44,88,5,15,13,14
8,7,10,5,2,4,6,9,6,7,7,2,2,6,6,3,8,7,2,10,0.585,117,5,20,14,21
3,5,5,5,1,8,1,6,8,5,5,7,4,4,5,3,2,4,3,6,0.45,90,6,12,11,18
5,4,5,4,3,5,5,8,3,15,8,7,5,7,5,2,3,5,2,8,0.545,109,4,17,22,20
5,7,6,3,8,8,6,1,9,3,3,3,4,2,5,2,3,6,4,7,0.475,95,6,12,14,10
1,8,5,5,2,3,3,8,7,1,3,4,5,7,3,7,5,5,5,4,0.455,91,12,11,8,17
6,5,3,10,2,1,4,5,4,4,6,2,4,2,3,8,1,5,4,4,0.415,83,12,11,16,10
3,4,7,2,12,2,6,5,4,7,6,5,8,6,3,4,5,3,5,3,0.5,100,9,12,21,17
6,6,6,7,5,9,7,3,5,5,2,5,4,2,6,5,6,3,4,8,0.52,104,9,14,17,14
6,5,5,2,9,6,5,6,6,3,5,6,7,7,3,4,4,10,5,6,0.55,110,9,16,14,17
3,4,2,7,2,7,6,7,5,3,2,3,3,5,2,4,3,2,5,7,0.41,82,9,10,12,12
6,3,4,2,6,7,5,7,4,8,2,5,4,9,5,2,6,6,4,4,0.495,99,6,20,16,16
6,10,6,7,4,3,6,4,7,6,3,2,7,7,8,7,9,7,6,7,0.61,122,13,21,17,12
3,7,3,7,4,7,7,9,4,5,3,9,8,3,6,6,4,9,6,2,0.56,112,12,12,16,21
6,6,4,5,5,4,3,4,7,4,3,12,5,2,4,8,3,2,6,3,0.48,96,14,12,14,20
4,4,6,4,1,7,5,3,6,4,4,3,7,6,7,5,4,3,13,4,0.5,100,18,17,9,12
8,2,3,9,7,8,8,6,3,7,6,2,7,7,3,7,9,4,5,7,0.59,118,12,18,23,11
13,7,3,9,4,6,4,4,10,5,2,4,6,5,6,6,6,4,4,5,0.565,113,10,24,18,11
3,6,4,2,6,9,13,2,1,5,5,5,4,5,5,4,10,7,4,2,0.51,102,8,13,13,11
5,5,7,6,3,4,5,5,5,6,8,12,5,7,3,7,3,4,8,2,0.55,110,15,15,15,24
6,7,2,4,4,4,4,7,4,2,6,7,5,4,8,5,4,6,6,4,0.495,99,11,18,10,16
7,3,3,5,1,1,4,6,7,8,5,5,5,5,3,4,3,6,5,9,0.475,95,9,15,14,14
10,3,6,4,5,5,1,7,2,4,4,4,8,3,5,2,5,3,3,3,0.435,87,5,18,13,17
3,2,6,7,6,2,4,6,8,4,2,2,6,4,2,7,4,7,8,6,0.48,96,15,9,17,14
5,6,8,6,4,5,5,4,7,5,5,8,6,4,6,3,6,4,5,7,0.545,109,8,15,15,20
8,3,5,6,5,7,7,6,5,7,5,4,4,7,7,5,5,6,6,7,0.575,115,11,22,18,15
4,5,6,4,5,6,4,8,5,1,10,2,5,4,3,3,4,4,2,4,0.445,89,5,11,10,16
5,4,4,2,5,6,8,4,12,6,6,4,9,4,9,3,5,2,6,7,0.555,111,9,18,13,12
2,5,8,5,9,5,6,5,6,4,3,3,2,3,6,5,4,3,3,5,0.46,92,8,11,18,16
3,7,3,5,5,5,4,10,3,3,2,6,6,3,1,7,5,7,3,4,0.46,92,10,7,13,19
4,3,8,8,8,7,2,4,1,6,2,7,5,5,3,7,3,2,8,7,0.5,100,15,12,22,19
8,4,5,3,7,4,5,4,11,6,5,6,5,3,4,7,4,4,5,7,0.535,107,12,15,16,15
6,7,4,5,4,2,3,4,7,6,5,11,5,4,6,3,5,4,4,6,0.505,101,7,16,15,19
5,3,4,5,3,4,7,13,3,5,9,3,2,7,4,7,4,4,1,9,0.51,102,8,16,13,20
4,5,7,5,5,4,5,2,3,6,8,1,3,8,8,3,5,4,7,2,0.475,95,10,20,16,10
8,5,9,8,4,3,8,5,2,5,6,5,8,5,3,3,6,2,7,4,0.53,106,10,16,17,19
4,2,8,5,2,3,8,7,2,6,1,3,4,4,8,2,3,1,4,5,0.41,82,6,16,13,18
3,6,9,7,7,3,3,5,5,5,4,8,6,6,4,1,10,1,10,4,0.535,107,11,13,19,22
5,6,7,8,2,7,3,6,4,5,7,6,3,5,6,8,5,3,4,4,0.52,104,12,16,15,19
7,7,4,5,5,4,4,3,4,2,8,6,2,3,10,7,6,2,6,6,0.505,101,13,20,12,13
8,7,4,4,1,0,6,6,5,5,6,4,3,5,8,2,8,8,7,8,0.525,105,9,21,10,14
4,2,3,7,4,3,4,3,5,5,3,5,2,5,11,5,5,6,3,6,0.455,91,8,20,16,11
2,4,4,8,4,7,5,5,4,4,3,2,3,5,3,3,5,4,6,7,0.44,88,9,10,16,11
4,3,3,5,5,6,6,5,7,4,3,4,1,11,4,6,7,6,8,1,0.495,99,14,19,14,12
9,7,4,5,10,7,3,3,4,2,6,5,6,5,4,1,6,11,5,7,0.55,110,6,18,17,12
2,6,5,6,7,3,2,4,7,3,4,4,2,5,6,9,5,4,6,7,0.485,97,15,13,16,13
5,7,6,3,5,3,5,6,3,11,4,4,9,3,6,3,7,4,5,5,0.52,104,8,14,19,16
4,7,5,3,2,0,3,5,5,3,5,8,4,2,6,5,3,8,6,12,0.48,96,11,12,8,18
6,8,6,6,5,7,2,4,3,4,8,3,2,3,6,1,2,4,3,6,0.445,89,4,15,15,13
2,5,3,5,4,5,6,5,3,1,6,7,9,4,7,4,7,3,5,5,0.48,96,9,13,10,15
5,2,6,6,3,9,2,5,5,5,4,1,5,10,7,2,5,8,3,4,0.485,97,5,22,14,12
5,7,4,2,3,1,3,4,4,5,6,1,3,3,3,9,6,4,8,4,0.425,85,17,11,10,9
2,8,7,6,10,10,4,1,1,9,3,6,7,4,9,2,4,4,7,4,0.54,108,9,15,25,14
4,5,6,7,5,7,3,5,7,1,5,3,5,7,5,9,7,7,6,7,0.555,111,15,16,13,14
8,5,6,2,6,3,5,6,10,6,2,9,5,3,1,7,3,2,3,2,0.47,94,10,12,14,21
7,7,5,6,4,7,2,6,4,7,3,4,5,10,5,7,7,3,6,3,0.54,108,13,22,17,15
9,3,4,9,5,3,6,9,9,4,1,6,4,4,3,7,7,6,7,5,0.555,111,14,16,18,19
3,1,2,7,4,9,3,6,4,4,10,5,7,1,5,4,3,5,3,2,0.44,88,7,9,15,13
8,6,8,9,2,7,2,9,7,8,1,7,3,5,3,8,3,2,7,7,0.56,112,15,16,19,24
8,4,7,5,8,6,1,3,8,5,8,4,6,5,5,7,7,5,5,5,0.56,112,12,18,18,14
1,10,3,4,7,4,3,3,3,4,4,7,3,9,5,1,5,3,4,4,0.435,87,5,15,15,13
5,4,5,3,6,3,7,8,4,5,2,7,6,6,3,5,6,5,5,1,0.48,96,10,14,14,20
5,4,0,6,2,4,1,4,5,1,6,5,8,2,3,4,3,5,4,3,0.375,75,8,10,9,9
4,8,7,5,5,6,3,5,5,6,3,5,1,1,6,5,5,6,4,1,0.455,91,9,11,16,17
6,12,6,8,1,2,6,7,4,5,5,10,2,3,1,0,5,5,6,4,0.49,98,6,10,14,23
6,5,4,9,1,6,6,3,5,4,6,3,7,10,4,3,4,1,5,7,0.495,99,8,20,14,10
4,6,5,6,4,4,8,7,4,4,6,5,5,5,6,9,8,3,5,8,0.56,112,14,15,14,17
10,6,4,8,8,5,3,6,3,4,5,3,3,6,6,4,4,9,4,2,0.515,103,8,22,20,13
6,7,7,7,4,9,3,2,4,5,5,7,3,6,4,4,8,4,5,5,0.525,105,9,16,16,16
5,4,4,5,9,6,2,5,3,1,6,4,7,5,7,4,3,6,3,5,0.47,94,7,17,15,13
4,6,6,4,3,3,2,5,5,3,2,5,5,11,5,2,5,12,4,4,0.48,96,6,20,10,16
6,2,4,4,5,4,6,2,7,7,3,8,8,4,4,2,4,5,3,5,0.465,93,5,14,16,14
6,6,5,10,4,1,6,6,7,6,6,7,3,4,5,4,6,9,1,3,0.525,105,5,15,20,18
5,2,5,5,4,2,6,2,5,4,4,6,5,3,5,6,6,5,0,5,0.425,85,6,13,13,13
2,5,5,1,2,5,3,4,5,7,7,6,4,3,3,2,7,5,4,2,0.41,82,6,8,10,15
0,4,3,6,6,7,7,8,2,3,6,8,2,5,6,2,6,1,9,8,0.495,99,11,11,15,19
3,4,8,4,4,3,7,5,6,0,6,2,4,6,7,7,5,2,7,3,0.465,93,14,16,8,15
4,2,8,5,3,7,5,3,4,6,4,5,9,7,4,2,5,3,8,7,0.505,101,10,15,14,16
5,4,6,7,3,5,8,7,7,6,8,4,7,4,6,3,4,5,2,8,0.545,109,5,15,16,17
6,9,6,10,7,12,5,12,8,4,6,8,7,6,3,8,4,4,7,3,0.675,135,15,15,21,26
3,6,5,5,3,3,6,4,5,6,4,4,6,4,7,5,5,4,7,7,0.495,99,12,14,14,13
4,5,5,3,6,4,7,5,2,2,2,5,3,2,6,2,3,3,4,7,0.4,80,6,12,11,15
5,5,4,8,6,2,3,5,2,6,7,3,6,8,11,3,8,7,3,3,0.525,105,6,24,20,12
3,3,2,3,3,7,3,6,5,4,4,5,3,3,6,8,6,5,8,6,0.465,93,16,12,10,13
5,13,11,2,11,1,6,5,3,2,3,1,7,3,1,2,3,5,6,1,0.455,91,8,9,15,17
2,3,6,7,7,6,5,3,0,6,3,6,7,5,5,5,6,7,5,5,0.495,99,10,12,20,15
5,4,2,2,3,5,4,3,7,5,5,3,4,4,8,4,4,4,2,5,0.415,83,6,17,10,8
4,5,2,6,7,5,5,6,9,2,8,5,5,4,3,6,7,5,4,8,0.53,106,10,11,15,13
2,4,3,8,2,8,9,4,0,8,4,3,4,5,4,3,5,6,2,6,0.45,90,5,11,18,10
7,5,7,2,5,3,5,7,4,7,4,4,7,9,5,3,7,5,3,4,0.515,103,6,21,14,18
7,10,2,5,6,5,9,10,4,3,5,4,5,1,3,7,8,4,10,3,0.555,111,17,11,14,16
2,5,3,7,4,1,5,3,4,4,8,3,6,5,4,2,3,5,6,9,0.445,89,8,11,15,9
7,2,3,6,5,6,7,3,3,8,4,3,5,13,6,5,2,6,4,5,0.515,103,9,26,19,9
3,7,4,5,5,5,5,5,3,2,3,5,7,2,6,9,6,2,4,4,0.46,92,13,11,12,14
10,2,6,6,4,2,6,3,5,2,8,7,4,2,9,4,6,6,3,0,0.475,95,7,21,12,16
5,2,6,5,4,8,10,10,5,6,3,7,5,4,7,4,9,5,6,2,0.565,113,10,16,15,23
3,4,8,7,5,6,5,7,3,5,5,3,6,2,5,7,3,3,2,4,0.465,93,9,10,17,18
2,2,4,5,11,5,5,3,7,3,4,2,8,7,4,4,4,5,4,5,0.47,94,8,13,19,9
5,8,7,5,6,5,8,1,4,8,3,7,7,5,6,3,7,4,6,2,0.535,107,9,16,19,15
2,6,7,3,4,4,3,6,1,6,3,9,2,3,7,3,11,5,3,1,0.445,89,6,12,13,22
4,2,2,6,4,8,6,9,5,3,8,2,5,4,8,7,1,3,9,6,0.51,102,16,16,13,13
0,8,9,5,4,8,4,5,0,4,2,4,4,6,6,8,8,7,6,8,0.53,106,14,12,13,18
7,7,6,4,4,7,6,6,7,4,8,4,6,8,9,4,2,5,2,2,0.54,108,6,24,12,16
11,5,6,2,3,5,3,5,8,10,7,8,5,5,2,2,4,8,5,5,0.545,109,7,18,15,19
4,4,4,6,8,3,3,11,4,5,7,1,7,5,5,5,9,4,4,6,0.525,105,9,14,19,16
4,1,5,5,7,6,6,5,6,4,5,6,7,8,3,6,2,4,5,7,0.51,102,11,15,16,16
5,4,2,6,5,3,7,4,6,6,3,1,4,2,5,5,4,4,4,4,0.42,84,9,12,17,7
4,2,7,3,7,3,4,2,9,4,5,4,6,3,6,5,2,3,7,5,0.455,91,12,13,14,13
4,3,10,4,5,8,8,7,4,6,9,3,4,3,6,6,6,4,7,7,0.57,114,13,13,15,20
3,5,7,1,7,2,7,4,9,4,3,7,3,4,3,6,4,6,3,6,0.47,94,9,10,12,18
0,5,6,1,2,6,3,4,8,3,8,6,9,8,6,2,4,3,7,6,0.485,97,9,14,6,16
1,7,3,2,5,3,6,2,7,1,9,8,6,6,3,6,7,1,3,7,0.465,93,9,10,8,13
3,5,2,4,7,5,9,5,6,8,3,5,2,4,5,4,3,6,2,7,0.475,95,6,12,19,12
4,5,4,5,6,3,3,6,6,6,3,6,3,4,3,4,8,4,8,7,0.49,98,12,11,17,16
3,5,11,4,3,6,3,8,3,4,8,6,7,4,8,3,3,6,5,3,0.515,103,8,15,11,25
6,5,6,6,6,4,3,5,6,10,9,4,9,8,5,9,6,3,4,7,0.605,121,13,19,22,15
1,4,4,2,5,3,6,4,6,5,6,4,1,7,8,7,1,6,5,7,0.46,92,12,16,12,12
5,3,3,6,4,7,4,4,5,6,1,5,7,3,4,3,5,3,4,3,0.425,85,7,12,16,12
3,6,3,4,9,7,7,3,6,2,5,4,8,6,6,5,4,5,10,4,0.535,107,15,15,15,10
8,2,8,4,4,9,3,9,3,4,6,4,7,6,2,4,8,6,7,3,0.535,107,11,16,12,21
6,8,3,8,3,9,5,3,5,5,0,1,5,7,3,4,2,8,3,5,0.465,93,7,16,16,7
6,5,3,11,7,4,3,4,7,3,8,0,5,4,8,4,2,2,7,4,0.485,97,11,18,21,7
7,3,2,2,5,6,7,4,6,3,9,7,4,6,9,6,3,11,7,9,0.58,116,13,22,10,13
8,2,6,5,5,7,5,4,10,9,5,4,10,1,4,4,8,4,9,6,0.58,116,13,13,19,14
8,7,5,6,5,5,5,4,8,5,6,5,7,9,1,6,9,3,3,7,0.57,114,9,18,16,14
7,12,6,4,6,7,4,3,5,3,9,6,3,3,5,1,1,8,6,3,0.51,102,7,15,13,15
4,7,3,7,0,3,4,3,8,4,9,3,2,3,6,4,3,2,3,5,0.415,83,7,13,11,9
3,7,4,4,9,2,5,6,7,1,2,5,6,8,6,8,4,4,3,5,0.495,99,11,17,14,15
7,3,3,3,6,3,5,2,4,6,1,8,1,8,4,4,4,3,3,1,0.395,79,7,19,15,13
2,3,8,8,5,5,4,2,6,8,3,15,6,3,2,4,3,2,4,4,0.485,97,8,7,21,25
5,7,6,6,6,3,3,8,4,6,3,7,5,6,4,3,7,2,4,8,0.515,103,7,15,18,21
6,8,6,4,3,4,7,4,2,8,5,4,4,4,4,5,7,3,3,6,0.485,97,8,14,15,14
7,3,2,8,7,1,7,4,6,9,4,9,11,5,4,2,7,5,3,5,0.545,109,5,16,24,15
4,3,2,4,6,6,2,3,4,6,5,4,6,7,5,3,6,6,5,3,0.45,90,8,16,16,9
4,4,8,4,9,6,10,3,4,1,6,7,6,3,4,5,4,4,2,9,0.515,103,7,11,14,18
5,9,6,3,2,7,11,6,7,2,9,2,6,2,8,6,8,1,6,4,0.55,110,12,15,7,14
6,2,1,7,6,10,3,8,9,5,7,3,4,5,8,8,4,3,7,5,0.555,111,15,19,18,12
4,5,9,7,2,2,4,6,10,4,3,5,1,4,6,3,5,5,7,2,0.47,94,10,14,13,20
4,5,2,6,2,8,9,6,5,3,7,9,2,2,8,4,2,6,4,2,0.48,96,8,14,11,17
3,3,5,8,6,3,2,4,5,7,10,5,8,6,10,5,2,8,8,5,0.565,113,13,19,21,14
5,6,7,10,4,5,5,5,5,7,6,5,2,6,1,3,4,4,6,3,0.495,99,9,12,21,17
8,4,5,6,3,10,4,6,2,5,6,6,4,7,5,2,6,4,1,5,0.495,99,3,20,14,17
2,3,5,1,2,2,6,7,4,3,8,2,6,6,2,8,3,2,3,7,0.41,82,11,10,6,14
3,7,5,5,2,4,3,1,8,10,4,3,6,6,5,5,7,5,3,5,0.485,97,8,14,17,9
7,8,2,6,9,8,5,5,4,5,5,5,8,4,9,5,7,4,1,7,0.57,114,6,20,20,12
9,2,7,5,9,3,5,8,4,2,2,5,2,6,8,3,11,8,2,4,0.525,105,5,23,16,20
5,6,5,5,1,7,8,4,10,7,5,10,3,6,6,3,3,8,3,10,0.575,115,6,17,13,19
7,3,5,8,2,10,10,5,4,2,5,2,6,9,3,4,7,4,6,7,0.545,109,10,19,12,12
6,11,5,2,8,8,6,6,3,4,3,2,5,2,4,8,5,3,3,4,0.49,98,11,12,14,13
2,4,4,5,3,6,5,4,2,4,5,4,3,6,6,2,7,3,7,4,0.43,86,9,14,12,12
5,8,3,5,3,5,3,6,3,4,4,5,9,4,4,5,4,7,1,5,0.465,93,6,13,12,14
7,6,6,3,3,4,3,5,6,3,7,8,5,4,6,3,5,2,3,6,0.475,95,6,17,9,19
3,6,7,4,0,7,6,2,5,6,7,6,4,5,5,9,5,5,7,2,0.505,101,16,13,10,15
3,10,7,6,3,4,5,6,3,3,9,7,4,3,5,4,7,7,5,6,0.535,107,9,11,12,20
4,2,6,5,6,4,7,2,4,4,6,5,4,6,8,5,8,3,6,7,0.51,102,11,18,15,13
6,1,8,4,7,6,8,7,5,5,3,2,7,2,5,6,7,9,5,4,0.535,107,11,13,16,17
5,4,3,6,6,5,5,6,6,3,2,5,3,2,6,3,3,7,8,5,0.465,93,11,13,15,14
3,4,6,4,8,4,6,8,6,6,6,9,3,7,6,4,7,5,5,6,0.565,113,9,16,18,23
6,9,7,7,6,3,7,2,4,3,7,4,5,4,5,6,3,5,2,3,0.49,98,8,15,16,13
4,5,6,4,17,4,3,6,8,4,4,5,3,7,10,5,3,7,4,4,0.565,113,9,21,25,17
6,5,7,5,8,6,2,3,9,3,4,5,3,9,3,1,4,7,5,6,0.505,101,6,18,16,15
6,5,7,7,4,3,4,5,7,4,1,2,5,4,4,1,5,2,6,3,0.425,85,7,14,15,14
8,6,12,3,10,7,5,4,12,2,4,5,8,3,6,2,3,4,6,6,0.58,116,8,17,15,21
8,3,7,3,5,5,9,7,5,9,6,3,4,5,8,1,6,4,5,4,0.535,107,6,21,17,17
6,3,4,4,6,9,3,10,5,6,6,5,6,4,7,4,2,7,3,5,0.525,105,7,17,16,19
6,3,4,8,6,8,9,7,6,5,5,5,14,5,6,12,3,4,2,5,0.615,123,14,17,19,16
3,3,5,7,7,5,4,8,2,6,4,6,5,3,3,6,5,1,3,5,0.455,91,9,9,20,19
6,10,5,8,4,7,5,3,4,4,10,3,6,1,3,3,3,3,3,6,0.485,97,6,10,16,11
3,7,5,7,4,5,4,6,3,6,3,6,6,2,5,3,5,4,4,4,0.46,92,7,10,17,17
7,5,10,8,5,7,2,5,9,5,6,5,4,2,8,5,7,4,4,6,0.57,114,9,17,18,20
6,5,3,3,6,7,4,6,7,7,6,8,7,5,5,7,4,5,9,5,0.575,115,16,16,16,17
2,8,3,4,4,2,4,8,8,7,7,8,5,5,6,9,1,7,4,4,0.53,106,13,13,15,19
8,3,5,4,3,4,3,7,3,5,7,5,6,3,1,5,8,5,3,7,0.475,95,8,12,12,17
3,2,9,6,7,10,5,11,3,6,7,2,5,6,3,6,3,3,12,5,0.57,114,18,12,19,22
3,7,8,5,6,3,4,9,6,4,1,4,5,4,4,10,3,8,5,5,0.52,104,15,11,15,21
3,1,10,2,3,7,4,7,3,2,3,6,3,6,5,5,5,9,8,4,0.48,96,13,14,7,23
2,4,3,6,3,3,5,10,2,5,5,7,4,2,8,2,3,8,6,4,0.46,92,8,12,14,20
9,9,7,5,4,9,7,3,5,5,4,1,5,4,5,3,8,6,1,6,0.53,106,4,18,14,11
8,2,2,7,5,7,7,3,8,4,9,6,3,7,3,4,3,5,3,6,0.51,102,7,18,16,11
6,4,6,3,2,6,5,5,4,7,4,7,4,7,4,7,4,6,6,9,0.53,106,13,17,12,18
7,5,6,3,7,3,8,7,8,4,6,8,6,5,4,9,1,9,11,10,0.635,127,20,16,14,21
7,5,7,3,4,4,4,4,4,6,6,4,4,7,5,5,7,6,5,5,0.51,102,10,19,13,15
8,9,5,5,7,9,4,3,6,6,6,3,5,12,7,5,6,5,6,4,0.605,121,11,27,18,11
6,4,5,3,7,4,4,5,6,6,5,3,3,11,10,6,4,5,3,4,0.52,104,9,27,16,13
10,3,8,5,3,4,6,3,6,5,4,3,8,4,5,6,1,4,3,5,0.48,96,9,19,13,14
6,8,4,6,5,6,7,4,7,1,5,6,5,4,5,7,2,5,1,3,0.485,97,8,15,12,14
4,5,1,4,7,4,3,4,5,2,3,8,8,3,3,4,3,8,5,6,0.45,90,9,10,13,13
1,6,3,9,6,3,3,9,6,8,9,8,6,2,6,4,5,6,10,6,0.58,116,14,9,23,20
6,3,2,4,3,6,3,2,5,2,5,7,5,2,5,5,4,1,5,7,0.41,82,10,13,9,11
2,4,7,2,3,2,3,6,10,6,5,6,3,3,2,4,4,2,3,7,0.42,84,7,7,11,19
1,8,5,6,3,8,4,4,6,5,1,0,6,7,8,4,3,3,5,4,0.455,91,9,16,14,9
5,5,5,4,5,8,2,4,5,5,2,6,3,3,7,4,3,2,7,5,0.45,90,11,15,14,15
6,6,5,5,6,1,6,2,7,6,4,3,9,2,3,7,2,7,6,6,0.495,99,13,11,17,10
4,3,10,6,5,4,3,6,1,3,5,9,3,6,3,7,3,3,3,4,0.455,91,10,13,14,25
5,10,6,10,4,4,5,7,3,4,4,4,4,1,3,4,7,8,6,3,0.51,102,10,9,18,17
7,7,8,4,3,2,9,3,3,7,7,2,3,5,2,6,9,7,3,3,0.5,100,9,14,14,13
8,3,5,6,7,3,7,4,4,7,5,4,5,6,4,5,6,3,5,4,0.505,101,10,18,20,13
6,4,8,7,6,10,2,8,6,3,7,7,5,3,2,2,2,6,7,8,0.545,109,9,11,16,23
4,6,8,5,5,4,9,7,4,4,7,5,8,5,6,2,1,6,6,5,0.535,107,8,15,14,20
2,6,9,4,2,5,3,4,11,2,7,9,7,6,4,3,7,8,1,11,0.555,111,4,12,8,22
3,8,2,8,2,3,6,2,1,5,4,6,9,4,4,8,4,3,5,3,0.45,90,13,11,15,10
2,7,1,4,3,4,5,2,9,3,4,5,6,6,11,3,8,7,7,6,0.515,103,10,19,10,8
7,6,9,5,5,5,4,5,1,6,7,10,4,4,6,5,3,5,4,3,0.52,104,9,17,16,24
3,4,1,3,7,8,5,6,7,2,5,2,10,1,5,4,6,5,5,6,0.475,95,9,9,12,9
8,8,9,4,2,3,3,4,6,3,6,5,4,5,3,5,7,6,5,4,0.5,100,10,16,9,18
3,7,3,3,3,6,6,5,5,8,2,7,6,4,3,2,3,4,5,8,0.465,93,7,10,14,15
4,3,5,1,5,10,6,11,4,11,4,4,7,6,8,4,6,4,9,4,0.58,116,13,18,17,20
3,5,3,6,7,4,4,8,2,4,2,4,4,5,5,6,4,10,5,8,0.495,99,11,13,17,15
5,7,4,6,13,10,8,5,9,0,5,7,4,2,3,5,2,10,11,2,0.59,118,16,10,19,16
4,2,4,5,11,2,7,3,5,6,7,5,3,3,7,2,6,0,3,8,0.465,93,5,14,22,12
4,7,2,8,2,8,6,6,3,4,7,4,4,3,2,3,7,6,4,3,0.465,93,7,9,14,12
7,3,4,7,2,4,2,9,5,6,5,3,4,6,6,2,4,6,4,2,0.455,91,6,19,15,16
6,3,10,3,4,7,4,5,4,3,5,5,8,3,7,6,8,3,3,4,0.505,101,9,16,10,20
5,7,2,1,8,2,3,7,6,2,5,6,5,6,5,4,3,10,5,4,0.48,96,9,16,11,15
5,3,4,7,6,9,5,8,3,3,4,4,3,4,6,5,4,9,3,3,0.49,98,8,15,16,16
4,8,8,5,6,2,3,8,8,1,3,4,2,4,7,2,4,4,2,6,0.455,91,4,15,12,20
4,2,4,11,5,4,5,2,2,6,1,3,1,8,3,9,4,5,6,5,0.45,90,15,15,22,9
6,9,7,3,2,5,2,4,8,6,12,9,2,9,5,5,8,3,2,7,0.57,114,7,20,11,20
6,4,1,2,3,8,4,4,7,6,9,2,3,11,5,4,2,8,6,7,0.51,102,10,22,11,7
3,2,3,3,4,4,4,3,4,5,2,8,3,7,3,3,6,2,2,2,0.365,73,5,13,12,14
3,10,4,3,2,6,4,5,11,5,2,4,8,5,5,4,3,6,8,2,0.5,100,12,13,10,13
6,2,7,8,8,6,10,3,6,3,7,7,2,7,5,2,1,2,4,1,0.485,97,6,18,19,17
9,6,5,4,5,8,4,4,6,7,3,6,6,7,4,6,5,4,6,8,0.565,113,12,20,16,15
5,3,3,9,3,6,4,7,3,3,8,5,2,1,2,3,4,7,6,5,0.445,89,9,8,15,15
5,6,4,5,6,3,4,1,5,5,4,5,7,2,3,6,3,6,8,5,0.465,93,14,10,16,10
7,8,3,3,4,2,1,5,7,6,7,5,6,0,6,5,2,3,7,9,0.48,96,12,13,13,13
4,7,3,5,4,6,4,5,5,8,7,3,7,4,5,6,7,9,7,4,0.55,110,13,13,17,11
5,7,4,1,6,5,6,3,3,8,8,4,5,4,6,9,6,11,4,3,0.54,108,13,15,15,11
5,3,1,4,5,6,3,2,5,7,2,5,5,7,4,5,4,10,3,5,0.455,91,8,16,16,8
5,3,6,5,7,4,4,6,4,5,4,3,4,10,5,7,5,6,6,1,0.5,100,13,20,17,15
6,5,7,8,6,9,6,4,1,3,8,2,7,7,7,5,8,3,3,3,0.54,108,8,20,17,13
6,0,3,4,5,10,4,6,7,5,6,5,6,9,6,2,10,2,4,9,0.545,109,6,21,14,14
3,7,7,3,7,1,2,10,4,5,1,7,4,1,1,1,5,6,6,8,0.445,89,7,5,15,24
7,3,3,12,6,9,6,3,8,6,6,7,4,3,4,4,9,8,2,7,0.585,117,6,14,24,13
6,2,6,5,2,7,2,7,5,1,5,8,3,3,5,3,6,5,2,5,0.44,88,5,14,8,21
3,4,6,4,1,2,3,5,5,4,10,6,4,6,6,2,1,4,4,4,0.42,84,6,15,9,17
1,5,5,3,5,9,7,5,7,7,5,4,4,9,5,4,4,5,2,7,0.515,103,6,15,15,14
2,5,6,4,6,2,4,4,4,7,8,1,3,4,4,6,3,4,6,4,0.435,87,12,10,17,11
6,3,3,5,4,5,5,2,7,3,7,4,8,9,5,5,8,6,7,3,0.525,105,12,20,12,9
5,6,3,6,1,7,5,6,4,5,5,4,3,6,5,4,5,5,3,6,0.47,94,7,16,12,13
